time,energy,delta_L2,max_u,mean_u
0.686,2227.962630376729,0.02078667374289114,0.5246466285655622,0.4234519825279221
0.687,2229.4624808681183,0.020607119996638727,0.5247205316675706,0.42360599357979917
0.6880000000000001,2230.951487920283,0.02042852909459847,0.5247938050065053,0.4237587723487081
0.6890000000000001,2232.429697425651,0.02025091326552855,0.5248664533293067,0.4239103259590694
0.6900000000000001,2233.897155647887,0.02007428450819191,0.5249384813569528,0.4240606615566408
0.6910000000000001,2235.353909213127,0.019898654568354684,0.5250098937844799,0.4242097863071139
0.6920000000000001,2236.800005101134,0.019724034916935463,0.5250806952809328,0.4243577073947054
0.6930000000000001,2238.2354906363635,0.0195504367292614,0.5251508904893616,0.42450443202074983
0.6940000000000001,2239.6604134789422,0.01937787086549051,0.5252204840268073,0.42464996740229044
0.6950000000000001,2241.0748216155835,0.019206347852317812,0.525289480484303,0.4247943207706721
0.6960000000000001,2242.4787633504097,0.0190358778659337,0.5253578844268666,0.42493749937013636
0.6970000000000001,2243.8722872957246,0.018866470716261116,0.525425700393501,0.4250795104564244
0.6980000000000001,2245.255442362714,0.01869813583251796,0.5254929328971962,0.42522036129538043
0.6990000000000001,2246.6282777520805,0.018530882250090815,0.5255595864249348,0.42536005916156877
0.7000000000000001,2247.990842944653,0.018364718598740514,0.5256256654376996,0.42549861133689465
0.7010000000000001,2249.343187691922,0.018199653092125595,0.5256911743704845,0.4256360251092381
0.7020000000000001,2250.6853620065444,0.018035693518630602,0.5257561176323081,0.42577230777109876
0.7030000000000001,2252.017416152825,0.0178728472335087,0.5258204996062301,0.42590746661825196
0.704,2253.339400637157,0.017711121152270016,0.5258843246493697,0.4260415089484207
0.705,2254.6513661984586,0.017550521745359215,0.5259475970929269,0.4261744420599625
0.706,2255.953363798576,0.017391055034015723,0.5260103212422065,0.4263062732505698
0.707,2257.2454446126917,0.017232726587342657,0.5260725013766446,0.4264370098159923
0.708,2258.5276600197535,0.017075541520504715,0.5261341417498381,0.42656665904877233
0.709,2259.8000615928668,0.0169195044940554,0.5261952465895746,0.426695228237004
0.71,2261.0627010897415,0.016764619714303017,0.5262558200978674,0.42682272466310855
0.711,2262.3156304431486,0.01661089093470858,0.5263158664509906,0.4269491556026331
0.712,2263.558901751388,0.016458321458233595,0.5263753897995177,0.42707452832306997
0.713,2264.7925672688275,0.016306914140627352,0.5264343942683685,0.42719885008269953
0.714,2266.016679396451,0.016156671394551483,0.5264928839568314,0.42732212812945247
0.715,2267.2312906724705,0.016007595194542507,0.5265508629386277,0.4274443696998
0.716,2268.436453762995,0.015859687082720942,0.5266083352619544,0.42756558201766515
0.717,2269.632221452754,0.015712948175211315,0.5266653049495306,0.4276857722933607
0.718,2270.8186466358948,0.015567379169215762,0.5267217759986497,0.4278049477225483
0.719,2271.995782306849,0.015422980350694216,0.5267777523812314,0.42792311548522766
0.72,2273.163681551281,0.015279751602574993,0.5268332380438768,0.42804028274474765
0.721,2274.3223975371175,0.015137692413515688,0.5268882369079254,0.42815645664684443
0.722,2275.4719835056785,0.014996801887070482,0.5269427528695133,0.4282716443187062
0.723,2276.6124927628816,0.014857078751172077,0.5269967897996333,0.4283858528680617
0.724,2277.743978670562,0.014718521368210518,0.5270503515441985,0.4284990893822981
0.725,2278.866494637899,0.014581127745181144,0.5271034419241047,0.4286113609276031
0.726,2279.980094112942,0.014444895544198245,0.5271560647352964,0.42872267454813306
0.727,2281.084830574252,0.01430982209321174,0.5272082237488366,0.4288330372652096
0.728,2282.1807575226576,0.01417590439692818,0.527259922710966,0.4289424560765383
0.729,2283.2679284731385,0.014043139147754406,0.5273111653431847,0.42905093795545923
0.73,2284.346396946811,0.013911522737082876,0.5273619553423197,0.42915848985021593
0.731,2285.416216463077,0.013781051266411505,0.5274122963805983,0.42926511868325806
0.732,2286.47744053186,0.013651720558607822,0.5274621921057232,0.42937083135056414
0.733,2287.5301226459974,0.013523526169165146,0.5275116461409479,0.4294756347209907
0.734,2288.5743162737663,0.013396463397422788,0.5275606620851557,0.4295795356356474
0.735,2289.6100748515187,0.013270527297743306,0.5276092435129378,0.42968254090729613
0.736,2290.6374517765,0.013145712690612555,0.527657393974674,0.4297846573197758
0.737,2291.6565003997594,0.01302201417363555,0.5277051169966145,0.4298858916274476
0.738,2292.6672740192225,0.01289942613241593,0.5277524160809623,0.4299862505546694
0.739,2293.6698258729084,0.012777942751289507,0.527799294705958,0.43008574079528833
0.74,2294.664209132277,0.01265755802390462,0.527845756325964,0.4301843690121603
0.741,2295.650476895727,0.012538265763618533,0.527891804371552,0.4302821418366873
0.742,2296.6286821822328,0.012420059613718833,0.5279374422495899,0.4303790658683836
0.743,2297.5988779251197,0.012302933057428623,0.5279826733433306,0.4304751476744568
0.744,2298.5611169659996,0.012186879427705613,0.5280275010125016,0.4305703937894143
0.745,2299.5154520488286,0.012071891916814789,0.5280719285933957,0.4306648107146895
0.746,2300.461935814117,0.011957963585670197,0.5281159593989627,0.43075840491828793
0.747,2301.4006207932935,0.011845087372935152,0.5281595967189021,0.4308511828344527
0.748,2302.3315594031856,0.011733256103887204,0.528202843819756,0.43094315086335205
0.749,2303.254803940664,0.01162246249899433,0.5282457039450048,0.431034315370782
0.75,2304.170406577412,0.011512699182309957,0.5282881803151614,0.4311246826878914
0.751,2305.078419354848,0.011403958689534309,0.5283302761278682,0.4312142591109208
0.752,2305.9788941791794,0.011296233475858442,0.5283719945579928,0.4313030509009628
0.753,2306.871882816582,0.011189515923538363,0.5284133387577271,0.4313910642837377
0.754,2307.75743688855,0.011083798349207957,0.5284543118566849,0.4314783054493844
0.755,2308.6356078673302,0.010979073010933487,0.5284949169620013,0.43156478055227027
0.756,2309.506447071536,0.010875332115008159,0.5285351571584332,0.4316504957108142
0.757,2310.370005661872,0.010772567822490578,0.5285750355084589,0.4317354570073266
0.758,2311.226334636981,0.010670772255488155,0.52861455505238,0.4318196704878616
0.759,2312.075484829439,0.010569937503189923,0.5286537188084232,0.43190314216208864
0.76,2312.917506901852,0.010470055627650968,0.5286925297728424,0.43198587800317045
0.761,2313.7524513431163,0.010371118669331405,0.5287309909200222,0.4320678839476615
0.762,2314.5803684647503,0.01027311865239846,0.5287691052025809,0.4321491658954156
0.763,2315.401308397394,0.01017604758978947,0.5288068755514752,0.43222972970950546
0.764,2316.215321087393,0.010079897488045005,0.5288443048761043,0.4323095812161582
0.765,2317.02245629353,0.009984660351919767,0.5288813960644151,0.4323887262046974
0.766,2317.822763583844,0.009890328188768388,0.5289181519830076,0.43246717042750077
0.767,2318.6162923325783,0.00979689301271959,0.5289545754772413,0.4325449195999672
0.768,2319.4030917172427,0.009704346848638903,0.5289906693713409,0.43262197940049224
0.769,2320.1832107157634,0.009612681735890275,0.5290264364685033,0.43269835547045815
0.77,2320.956698103775,0.009521889731897683,0.5290618795510049,0.432774053414229
0.771,2321.72360245198,0.009431962915515825,0.5290970013803088,0.43284907879915835
0.772,2322.4839721236362,0.009342893390215153,0.5291318046971725,0.4329234371556048
0.773,2323.237855272143,0.009254673287086356,0.5291662922217558,0.43299713397695505
0.774,2323.985299838704,0.00916729476767038,0.52920046665373,0.4330701747196586
0.775,2324.726353550127,0.00908075002662059,0.5292343306723852,0.4331425648032671
0.776,2325.4610639166813,0.00899503129420383,0.5292678869367403,0.43321430961048224
0.777,2326.1894782300583,0.00891013083864374,0.5293011380856514,0.43328541448721164
0.778,2326.9116435614415,0.008826040968311728,0.5293340867379209,0.4333558847426331
0.779,2327.6276067596377,0.008742754033776707,0.5293667354924079,0.4334257256492617
0.78,2328.3374144493123,0.008660262429711844,0.5293990869281365,0.4334949424430273
0.781,2329.0411130293046,0.00857855859667011,0.5294311436044069,0.433563540323356
0.782,2329.7387486710304,0.008497635022728744,0.5294629080609041,0.4336315244532587
0.783,2330.430367316956,0.008417484245013027,0.5294943828178089,0.43369889995942446
0.784,2331.1160146791603,0.008338098851099386,0.5295255703759073,0.43376567193231963
0.785,2331.7957362379666,0.008259471480308731,0.5295564732167012,0.4338318454262925
0.786,2332.469577240663,0.0081815948248883,0.5295870938025184,0.43389742545968196
0.787,2333.137582700276,0.00810446163109365,0.5296174345766226,0.4339624170149329
0.788,2333.79979739444,0.00802806470016841,0.5296474979633248,0.43402682503871187
